"block","dataset","cell_id","cell_label","cell_count"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2","Distal Convoluted Tubule Type 2","24"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_fibroblast","Fibroblast","1518"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial","Glomerular Capillary Endothelial","118"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct","Inner Medullary Collecting Duct","869"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b","Intercalated Type B","119"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial","Lymphatic Endothelial","4"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_m2-macrophage","M2 Macrophage","93"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_macula-densa","Macula Densa","114"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_mast","Mast","5"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast","Medullary Fibroblast","30"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb","Medullary Thick Ascending Limb","9"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_mesangial","Mesangial","37"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_monocyte-derived","Monocyte-derived","25"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_neutrophil","Neutrophil","6"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_non-classical-monocyte","Non-classical monocyte","4"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal","Outer Medullary Collecting Duct Principal","3"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a","Outer Medullary Collecting Duct Intercalated Type A","49"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial","Papillary Tip Epithelial","3"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial","Parietal Epithelial","89"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial ","123"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_plasma","Plasma","65"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_podocyte","Podocyte","396"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1","Proximal Tubule Epithelial Segment 1","2289"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2","Proximal Tubule Epithelial Segment 2","33"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3","Proximal Tubule Epithelial Segment 3","1930"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular","Renin-positive Juxtaglomerular Granular","1"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_schwann-neural","Schwann / Neural","20"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_t","T","1"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM552.PBBF.363","https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte","Vascular Smooth Muscle / Pericyte","41"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial","Afferent / Efferent Arteriole Endothelial","1"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial","Ascending Vasa Recta Endothelial","3"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_connecting-tubule","Connecting Tubule","846"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal","Connecting Tubule Principal","1"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a","Cortical Collecting Duct Intercalated Type A","3"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal","Cortical Collecting Duct Principal","317"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte","Cortical Vascular Smooth Muscle / Pericyte","54"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1","Descending Thin Limb Type 1","526"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2","Descending Thin Limb Type 2","3"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","19"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1","Distal Convoluted Tubule Type 1","10"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_fibroblast","Fibroblast","362"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct","Inner Medullary Collecting Duct","7557"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_m2-macrophage","M2 Macrophage","7"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast","Medullary Fibroblast","207"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a","Outer Medullary Collecting Duct Intercalated Type A","19"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial","Papillary Tip Epithelial","370"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial","Parietal Epithelial","1"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial ","72"
"https://entity.api.hubmapconsortium.org/entities/80cd48a30567c0e5d5520e47dd4b3560","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM563.FJNH.776","https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte","Vascular Smooth Muscle / Pericyte","20"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb","Ascending Thin Limb","23"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial","Ascending Vasa Recta Endothelial","4"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_connecting-tubule","Connecting Tubule","1"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a","Cortical Collecting Duct Intercalated Type A","1"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal","Cortical Collecting Duct Principal","8"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1","Descending Thin Limb Type 1","10"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2","Descending Thin Limb Type 2","5"
"https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM574.NFCS.842","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3","Descending Thin Limb Type 3","15"
